,Visibility (km),Rel Hum (%),Hour,Stn Press (kPa),Month,Temp (°C),Dew Point Temp (°C),Wind Dir (10s deg),Wind Spd (km/h),Temp_Diff,Humidity_Index
3670,1.0,0.5679012345679013,22,0.6503623188405783,6,0.7828054298642533,0.8378839590443686,0.2222222222222222,0.8653846153846154,-0.055078529180115354,0.4445561700463661
3671,1.0,0.6296296296296295,23,0.6739130434782616,6,0.740573152337858,0.8105802047781571,0.19444444444444442,0.6538461538461539,-0.07000705244029903,0.46628679962013275
3672,1.0,0.6419753086419753,0,0.6902173913043512,6,0.7209653092006032,0.7935153583617748,0.2222222222222222,0.7884615384615385,-0.07255004916117158,0.4628419268942144
3673,1.0,0.6666666666666667,1,0.6938405797101481,6,0.7043740573152337,0.7832764505119455,0.16666666666666666,0.6153846153846154,-0.07890239319671177,0.4695827048768225
3674,1.0,0.6790123456790123,2,0.7028985507246404,6,0.6907993966817495,0.7713310580204779,0.19444444444444442,0.5576923076923077,-0.08053166133872836,0.4690613187345212
3675,1.0,0.728395061728395,3,0.7083333333333357,6,0.6787330316742081,0.7713310580204779,0.16666666666666666,0.5,-0.09259802634626979,0.49438578850343545
3676,1.0,0.7777777777777779,4,0.7101449275362341,6,0.6621417797888385,0.764505119453925,0.1111111111111111,0.3076923076923077,-0.10236333966508648,0.5149991620579856
3677,1.0,0.691358024691358,5,0.7173913043478279,6,0.6711915535444947,0.7525597269624574,0.1388888888888889,0.42307692307692313,-0.08136817341796276,0.4640336666480457
3678,1.0,0.6049382716049383,6,0.7318840579710155,6,0.6907993966817495,0.7508532423208192,0.1111111111111111,0.5576923076923077,-0.06005384563906968,0.4178909930543917
3679,1.0,0.4938271604938271,7,0.7463768115942031,6,0.7013574660633484,0.7252559726962458,0.1388888888888889,0.6730769230769231,-0.023898506632897387,0.346349365957209
3680,1.0,0.44444444444444436,8,0.7500000000000036,6,0.7209653092006032,0.7286689419795223,0.19444444444444442,0.7115384615384616,-0.007703632778919056,0.32042902631137915
3681,1.0,0.39506172839506165,9,0.7572463768115938,6,0.7450980392156861,0.7389078498293516,0.16666666666666666,0.576923076923077,0.0061901893863344215,0.29435971919632037
3682,1.0,0.3209876543209877,10,0.7608695652173942,6,0.7571644042232276,0.7218430034129694,0.19444444444444442,0.6153846153846154,0.03532140081025825,0.24304042604696197
3683,1.0,0.18518518518518517,11,0.7626811594202891,6,0.784313725490196,0.6774744027303755,0.16666666666666666,0.6730769230769231,0.10683932275982044,0.14524328249818444
3684,1.0,0.2222222222222222,12,0.7608695652173942,6,0.7812971342383106,0.6979522184300342,0.1388888888888889,0.5384615384615385,0.08334491580827641,0.17362158538629124
3685,1.0,0.18518518518518517,13,0.7554347826086989,6,0.793363499245852,0.6860068259385667,0.1388888888888889,0.5961538461538461,0.10735667330728538,0.14691916652700962
3686,1.0,0.12345679012345678,14,0.7518115942028984,6,0.8069381598793361,0.658703071672355,0.2222222222222222,0.6730769230769231,0.14823508820698117,0.09962199504683161
3687,1.0,0.1111111111111111,15,0.7445652173913047,6,0.8039215686274509,0.6535836177474403,0.25,0.6923076923076923,0.15033795088001056,0.08932461873638343
3688,1.0,0.09876543209876543,16,0.7391304347826093,6,0.8024132730015081,0.6450511945392492,0.2222222222222222,0.6923076923076923,0.15736207846225891,0.07925069362977857
3689,1.0,0.08641975308641975,17,0.7355072463768124,6,0.7918552036199094,0.6194539249146759,0.3611111111111111,0.34615384615384615,0.17240127870523347,0.0684319311770292
3690,1.0,0.1111111111111111,18,0.7355072463768124,6,0.7782805429864252,0.6279863481228669,0.3055555555555555,0.2884615384615385,0.15029419486355833,0.08647561588738058
3691,1.0,0.24691358024691357,19,0.7373188405797109,6,0.7390648567119154,0.6638225255972697,0.41666666666666663,0.13461538461538464,0.07524233111464562,0.1824851498054112
3692,1.0,0.19753086419753085,20,0.7409420289855078,6,0.7254901960784312,0.6279863481228669,0.41666666666666663,0.17307692307692307,0.09750384795556433,0.14330670539820864
3693,1.0,0.34567901234567894,21,0.7481884057971016,6,0.6862745098039215,0.6535836177474403,0.2777777777777778,0.07692307692307693,0.032690892056481125,0.23723069474703454
3694,1.0,0.25925925925925924,22,0.7481884057971016,6,0.702865761689291,0.6313993174061434,0.25,0.15384615384615385,0.07146644428314763,0.18222445673426063
3695,1.0,0.43209876543209874,23,0.7590579710144958,6,0.6757164404223227,0.6757679180887373,0.16666666666666666,0.25,-5.1477666414556644e-05,0.29197623968865793
3696,1.0,0.44444444444444436,0,0.7536231884057969,6,0.6515837104072397,0.6569965870307168,0.19444444444444442,0.2884615384615385,-0.005412876623477114,0.2895927601809954
3697,1.0,0.30864197530864196,1,0.7500000000000036,6,0.6319758672699848,0.5853242320819113,0.16666666666666666,0.25,0.04665163518807347,0.19505428002160022
3698,1.0,0.35802469135802467,2,0.7481884057971016,6,0.6229260935143287,0.5921501706484642,0.027777777777777776,0.17307692307692307,0.030775922865864502,0.22302292236932755
3699,1.0,0.43209876543209874,3,0.7409420289855078,6,0.6018099547511311,0.5972696245733788,0.1111111111111111,0.25,0.004540330177752239,0.26004133847271094
3700,1.0,0.3703703703703704,4,0.7391304347826093,6,0.6093514328808446,0.5836177474402731,0.05555555555555555,0.15384615384615385,0.02573368544057153,0.2256857158817943
3701,1.0,0.4567901234567901,5,0.7409420289855078,6,0.5837104072398189,0.5887372013651878,0.8333333333333333,0.057692307692307696,-0.005026794125368883,0.26663314898609014
3702,1.0,0.39506172839506165,6,0.7463768115942031,6,0.6515837104072397,0.636518771331058,0.9444444444444444,0.21153846153846156,0.015064939076181671,0.25741578682755145
3703,1.0,0.39506172839506165,7,0.7463768115942031,6,0.6892911010558068,0.6791808873720138,0.05555555555555555,0.19230769230769232,0.010110213683793057,0.2723125337504421
3704,1.0,0.24691358024691357,8,0.7445652173913047,6,0.7149321266968325,0.6416382252559728,0.1388888888888889,0.34615384615384615,0.07329390144085968,0.17652645103625492
3705,1.0,0.19753086419753085,9,0.7373188405797109,6,0.7390648567119154,0.6382252559726963,0.027777777777777776,0.2884615384615385,0.10083960073921905,0.14598811984432894
3706,1.0,0.09876543209876543,10,0.7264492753623202,6,0.7526395173453996,0.590443686006826,0.9444444444444444,0.17307692307692307,0.16219583133857363,0.07433476714522465
3707,1.0,0.06172839506172839,11,0.7173913043478279,6,0.784313725490196,0.5972696245733788,0.2222222222222222,0.34615384615384615,0.1870441009168171,0.048414427499394806
3708,1.0,0.08641975308641975,12,0.7065217391304337,6,0.8054298642533935,0.6331058020477817,0.05555555555555555,0.6153846153846154,0.1723240622056118,0.06960504999720683
3709,1.0,0.09876543209876543,13,0.6938405797101481,6,0.8144796380090497,0.6501706484641638,0.16666666666666666,0.576923076923077,0.16430898954488582,0.08044243338360983
3710,1.0,0.09876543209876543,14,0.6829710144927539,6,0.8190045248868777,0.6552901023890786,0.027777777777777776,0.2692307692307693,0.1637144224977991,0.08088933579129656
3711,1.0,0.12345679012345678,15,0.6757246376811601,6,0.8280542986425338,0.6825938566552902,0.19444444444444442,0.3269230769230769,0.14546044198724362,0.1022289257583375
3712,1.0,0.16049382716049382,16,0.6702898550724647,6,0.8099547511312215,0.6877133105802049,0.3611111111111111,0.3076923076923077,0.1222414405510166,0.12999273783587506
